id_distribuidor,resultado_txt,monto_autorizado,tasa_minima,tasa_sugerida,probabilidad,grupo_riesgo,fecha,hora,revisar_edad,revisar_capacidad_pago,fecha_consulta,sucursal
162645,"Tasa anual sugerida es de 147% con rentabilidad: 40.17% y pagando 650.56
Tasa anual mínima posible es de 147% con rentabilidad: 40.17% y pagando 650.56",8000,147,147,0.5196,Canasta 7,2024-02-19,16:20,False,False,2023-12-18 23:05:09,NEZAHUALCOYOTL 2
163002,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.3895,Canasta 6,2024-02-19,16:20,False,False,2023-08-31 18:40:15,AMECAMECA
163002,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3895,Canasta 6,2024-02-19,16:20,False,False,2023-08-31 18:40:15,AMECAMECA
163002,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3895,Canasta 6,2024-02-19,16:20,False,False,2023-08-31 18:40:15,AMECAMECA
163002,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3895,Canasta 6,2024-02-19,16:20,False,False,2023-08-31 18:40:15,AMECAMECA
163002,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3895,Canasta 6,2024-02-19,16:20,False,False,2023-08-31 18:40:15,AMECAMECA
161015,"Tasa anual sugerida es de 147% con rentabilidad: 53.88% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.09% y pagando 461.94",6000,115,147,0.0088,Canasta 1,2024-02-19,16:20,False,False,2023-08-11 22:15:56,CHIMALHUACAN 2
161015,"Tasa anual sugerida es de 147% con rentabilidad: 50.00% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 390.97",5000,127,147,0.0088,Canasta 1,2024-02-19,16:20,False,False,2023-08-11 22:15:56,CHIMALHUACAN 2
161046,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 639.2
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5388,Canasta 8,2024-02-19,16:20,False,False,2023-08-12 16:14:16,CHIMALHUACAN 2
163422,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -106.01%) y se tiene capacidad hasta 1720.0
La rentabilidad máx alcanzada es de -1.32% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.9606,Canasta 10,2024-02-19,16:20,False,False,2023-09-01 15:18:50,TONALA
163540,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 1464.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.684,Canasta 9,2024-02-19,16:20,False,False,2023-09-04 16:45:02,VILLAHERMOSA
163452,"Tasa anual sugerida es de 147% con rentabilidad: 62.52% y pagando 813.20
Tasa anual mínima posible es de 95% con rentabilidad: 40.46% y pagando 743.48",10000,95,147,0.1093,Canasta 2,2024-02-19,16:20,False,False,2023-09-01 18:30:49,CHIMALHUACAN 2
163452,"Tasa anual sugerida es de 147% con rentabilidad: 61.22% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.38% y pagando 672.67",9000,100,147,0.1093,Canasta 2,2024-02-19,16:20,False,False,2023-09-01 18:30:49,CHIMALHUACAN 2
163452,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.1093,Canasta 2,2024-02-19,16:20,False,False,2023-09-01 18:30:49,CHIMALHUACAN 2
163452,"Tasa anual sugerida es de 147% con rentabilidad: 57.53% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.47% y pagando 531.49",7000,110,147,0.1093,Canasta 2,2024-02-19,16:20,False,False,2023-09-01 18:30:49,CHIMALHUACAN 2
163452,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.1093,Canasta 2,2024-02-19,16:20,False,False,2023-09-01 18:30:49,CHIMALHUACAN 2
163452,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.1093,Canasta 2,2024-02-19,16:20,False,False,2023-09-01 18:30:49,CHIMALHUACAN 2
161911,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3785,Canasta 6,2024-02-19,16:20,False,False,2023-11-21 18:05:37,AMECAMECA
161911,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3785,Canasta 6,2024-02-19,16:20,False,False,2023-11-21 18:05:37,AMECAMECA
161911,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3785,Canasta 6,2024-02-19,16:20,False,False,2023-11-21 18:05:37,AMECAMECA
161911,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3785,Canasta 6,2024-02-19,16:20,False,False,2023-11-21 18:05:37,AMECAMECA
161912,"Tasa anual sugerida es de 147% con rentabilidad: 41.79% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.04% y pagando 726.95",9000,147,147,0.442,Canasta 7,2024-02-19,16:20,False,False,2023-08-21 17:22:06,AMECAMECA
161912,"Tasa anual sugerida es de 147% con rentabilidad: 40.17% y pagando 650.56
Tasa anual mínima posible es de 147% con rentabilidad: 40.17% y pagando 650.56",8000,147,147,0.442,Canasta 7,2024-02-19,16:20,False,False,2023-08-21 17:22:06,AMECAMECA
163454,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -106.01%) y se tiene capacidad hasta 840.0
La rentabilidad máx alcanzada es de -1.32% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.9983,Canasta 10,2024-02-19,16:20,False,False,2023-09-04 15:01:52,NEZAHUALCOYOTL 2
163690,"Tasa anual sugerida es de 147% con rentabilidad: 62.52% y pagando 813.20
Tasa anual mínima posible es de 95% con rentabilidad: 40.46% y pagando 743.48",10000,95,147,0.1488,Canasta 2,2024-02-19,16:20,False,False,2023-09-05 20:33:33,AMECAMECA
163690,"Tasa anual sugerida es de 147% con rentabilidad: 61.22% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.38% y pagando 672.67",9000,100,147,0.1488,Canasta 2,2024-02-19,16:20,False,False,2023-09-05 20:33:33,AMECAMECA
163690,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.1488,Canasta 2,2024-02-19,16:20,False,False,2023-09-05 20:33:33,AMECAMECA
163690,"Tasa anual sugerida es de 147% con rentabilidad: 57.53% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.47% y pagando 531.49",7000,110,147,0.1488,Canasta 2,2024-02-19,16:20,False,False,2023-09-05 20:33:33,AMECAMECA
163690,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.1488,Canasta 2,2024-02-19,16:20,False,False,2023-09-05 20:33:33,AMECAMECA
163690,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.1488,Canasta 2,2024-02-19,16:20,False,False,2023-09-05 20:33:33,AMECAMECA
163695,"Tasa anual sugerida es de 147% con rentabilidad: 57.33% y pagando 813.20
Tasa anual mínima posible es de 110% con rentabilidad: 40.19% y pagando 759.27",10000,110,147,0.2144,Canasta 4,2024-02-19,16:20,False,False,2023-09-05 20:42:45,AMECAMECA
163695,"Tasa anual sugerida es de 147% con rentabilidad: 56.04% y pagando 731.88
Tasa anual mínima posible es de 110% con rentabilidad: 40.15% y pagando 686.92",9000,110,147,0.2144,Canasta 4,2024-02-19,16:20,False,False,2023-09-05 20:42:45,AMECAMECA
163695,"Tasa anual sugerida es de 147% con rentabilidad: 54.43% y pagando 650.56
Tasa anual mínima posible es de 115% con rentabilidad: 40.25% y pagando 614.85",8000,115,147,0.2144,Canasta 4,2024-02-19,16:20,False,False,2023-09-05 20:42:45,AMECAMECA
163695,"Tasa anual sugerida es de 147% con rentabilidad: 52.35% y pagando 569.24
Tasa anual mínima posible es de 120% con rentabilidad: 40.31% y pagando 542.67",7000,120,147,0.2144,Canasta 4,2024-02-19,16:20,False,False,2023-09-05 20:42:45,AMECAMECA
163695,"Tasa anual sugerida es de 147% con rentabilidad: 49.58% y pagando 487.92
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,147,0.2144,Canasta 4,2024-02-19,16:20,False,False,2023-09-05 20:42:45,AMECAMECA
163695,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2144,Canasta 4,2024-02-19,16:20,False,False,2023-09-05 20:42:45,AMECAMECA
163834,"Tasa anual sugerida es de 147% con rentabilidad: 61.81% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.64% y pagando 746.09",10000,100,147,0.1567,Canasta 3,2024-02-19,16:20,False,False,2023-09-06 22:40:31,AMECAMECA
163834,"Tasa anual sugerida es de 147% con rentabilidad: 60.51% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.56% y pagando 675.03",9000,100,147,0.1567,Canasta 3,2024-02-19,16:20,False,False,2023-09-06 22:40:31,AMECAMECA
163834,"Tasa anual sugerida es de 147% con rentabilidad: 58.90% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.03% y pagando 603.19",8000,105,147,0.1567,Canasta 3,2024-02-19,16:20,False,False,2023-09-06 22:40:31,AMECAMECA
163834,"Tasa anual sugerida es de 147% con rentabilidad: 56.82% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.07% y pagando 532.41",7000,110,147,0.1567,Canasta 3,2024-02-19,16:20,False,False,2023-09-06 22:40:31,AMECAMECA
163834,"Tasa anual sugerida es de 147% con rentabilidad: 54.05% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.32% y pagando 461.94",6000,115,147,0.1567,Canasta 3,2024-02-19,16:20,False,False,2023-09-06 22:40:31,AMECAMECA
163834,"Tasa anual sugerida es de 147% con rentabilidad: 50.18% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.25% y pagando 390.97",5000,127,147,0.1567,Canasta 3,2024-02-19,16:20,False,False,2023-09-06 22:40:31,AMECAMECA
163835,"Tasa anual sugerida es de 137% con rentabilidad: 45.63% y pagando 479.72
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,137,0.2305,Canasta 4,2024-02-19,16:20,False,False,2023-09-06 22:40:27,AMECAMECA
163835,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2305,Canasta 4,2024-02-19,16:20,False,False,2023-09-06 22:40:27,AMECAMECA
162601,"Tasa anual sugerida es de 132% con rentabilidad: 44.95% y pagando 629.87
Tasa anual mínima posible es de 120% con rentabilidad: 40.52% y pagando 620.19",8000,120,132,0.3256,Canasta 5,2024-02-19,16:20,False,False,2023-08-26 14:35:02,CHIMALHUACAN 2
162601,"Tasa anual sugerida es de 147% con rentabilidad: 50.44% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.06% y pagando 546.42",7000,127,147,0.3256,Canasta 5,2024-02-19,16:20,False,False,2023-08-26 14:35:02,CHIMALHUACAN 2
162601,"Tasa anual sugerida es de 147% con rentabilidad: 47.67% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.33% y pagando 474.02",6000,132,147,0.3256,Canasta 5,2024-02-19,16:20,False,False,2023-08-26 14:35:02,CHIMALHUACAN 2
162601,"Tasa anual sugerida es de 147% con rentabilidad: 43.80% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.32% y pagando 401.13",5000,142,147,0.3256,Canasta 5,2024-02-19,16:20,False,False,2023-08-26 14:35:02,CHIMALHUACAN 2
162609,"Tasa anual sugerida es de 147% con rentabilidad: 62.52% y pagando 813.20
Tasa anual mínima posible es de 95% con rentabilidad: 40.46% y pagando 743.48",10000,95,147,0.1039,Canasta 2,2024-02-19,16:20,False,False,2023-08-26 15:01:02,CHIMALHUACAN 2
162609,"Tasa anual sugerida es de 147% con rentabilidad: 61.22% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.38% y pagando 672.67",9000,100,147,0.1039,Canasta 2,2024-02-19,16:20,False,False,2023-08-26 15:01:02,CHIMALHUACAN 2
162609,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.1039,Canasta 2,2024-02-19,16:20,False,False,2023-08-26 15:01:02,CHIMALHUACAN 2
162609,"Tasa anual sugerida es de 147% con rentabilidad: 57.53% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.47% y pagando 531.49",7000,110,147,0.1039,Canasta 2,2024-02-19,16:20,False,False,2023-08-26 15:01:02,CHIMALHUACAN 2
162609,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.1039,Canasta 2,2024-02-19,16:20,False,False,2023-08-26 15:01:02,CHIMALHUACAN 2
162609,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.1039,Canasta 2,2024-02-19,16:20,False,False,2023-08-26 15:01:02,CHIMALHUACAN 2
163651,"Tasa anual sugerida es de 147% con rentabilidad: 61.63% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.37% y pagando 746.09",10000,100,147,0.0,Canasta 1,2024-02-19,16:20,False,False,2023-09-05 16:51:39,CHALCO
163651,"Tasa anual sugerida es de 147% con rentabilidad: 60.34% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.30% y pagando 675.03",9000,100,147,0.0,Canasta 1,2024-02-19,16:20,False,False,2023-09-05 16:51:39,CHALCO
163651,"Tasa anual sugerida es de 147% con rentabilidad: 58.72% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.38% y pagando 604.24",8000,105,147,0.0,Canasta 1,2024-02-19,16:20,False,False,2023-09-05 16:51:39,CHALCO
163651,"Tasa anual sugerida es de 147% con rentabilidad: 56.65% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.41% y pagando 533.34",7000,110,147,0.0,Canasta 1,2024-02-19,16:20,False,False,2023-09-05 16:51:39,CHALCO
163651,"Tasa anual sugerida es de 147% con rentabilidad: 53.88% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.09% y pagando 461.94",6000,115,147,0.0,Canasta 1,2024-02-19,16:20,False,False,2023-09-05 16:51:39,CHALCO
163651,"Tasa anual sugerida es de 147% con rentabilidad: 50.00% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 390.97",5000,127,147,0.0,Canasta 1,2024-02-19,16:20,False,False,2023-09-05 16:51:39,CHALCO
163756,"Tasa anual sugerida es de 105% con rentabilidad: 43.99% y pagando 679.77
Tasa anual mínima posible es de 100% con rentabilidad: 40.38% y pagando 672.67",9000,100,105,0.1224,Canasta 2,2024-02-19,16:20,False,False,2023-09-06 15:36:38,AMECAMECA
163756,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.1224,Canasta 2,2024-02-19,16:20,False,False,2023-09-06 15:36:38,AMECAMECA
163756,"Tasa anual sugerida es de 147% con rentabilidad: 57.53% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.47% y pagando 531.49",7000,110,147,0.1224,Canasta 2,2024-02-19,16:20,False,False,2023-09-06 15:36:38,AMECAMECA
163756,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.1224,Canasta 2,2024-02-19,16:20,False,False,2023-09-06 15:36:38,AMECAMECA
163756,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.1224,Canasta 2,2024-02-19,16:20,False,False,2023-09-06 15:36:38,AMECAMECA
162859,"Tasa anual sugerida es de 147% con rentabilidad: 52.35% y pagando 569.24
Tasa anual mínima posible es de 120% con rentabilidad: 40.31% y pagando 542.67",7000,120,147,0.2562,Canasta 4,2024-02-19,16:20,False,False,2023-08-29 15:37:14,CHIMALHUACAN 2
162859,"Tasa anual sugerida es de 147% con rentabilidad: 49.58% y pagando 487.92
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,147,0.2562,Canasta 4,2024-02-19,16:20,False,False,2023-08-29 15:37:14,CHIMALHUACAN 2
162859,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2562,Canasta 4,2024-02-19,16:20,False,False,2023-08-29 15:37:14,CHIMALHUACAN 2
162923,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -27.85%) y se tiene capacidad hasta 480.0
La rentabilidad máx alcanzada es de 37.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.4029,Canasta 6,2024-02-19,16:20,False,False,,
163038,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.4162,Canasta 6,2024-02-19,16:20,False,False,2023-08-30 14:53:06,CHIMALHUACAN 2
163038,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.4162,Canasta 6,2024-02-19,16:20,False,False,2023-08-30 14:53:06,CHIMALHUACAN 2
