id_distribuidor,resultado_txt,monto_autorizado,tasa_minima,tasa_sugerida,probabilidad,grupo_riesgo
152212,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 2004.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.1853553802,Canasta 1
145969,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.9089719057,Canasta 4
145969,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.9089719057,Canasta 4
145969,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.9089719057,Canasta 4
145969,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.9089719057,Canasta 4
155265,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1300.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.1499212682,Canasta 1
156151,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 475.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.3391729891,Canasta 1
156365,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 2025.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.2687576413,Canasta 1
156366,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1000.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6640121341,Canasta 2
156458,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 725.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.625752449,Canasta 2
156460,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.7716005445,Canasta 3
156460,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.7716005445,Canasta 3
152641,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 850.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.1747863144,Canasta 1
159173,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 850.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.2346788347,Canasta 1
159517,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1500.5
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.569119513,Canasta 2
159525,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1400.5
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6247979403,Canasta 2
160181,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 897.5
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6829867959,Canasta 2
158862,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1778.5
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5592539907,Canasta 2
158907,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 2575.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.2798156142,Canasta 1
159177,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.9175151587,Canasta 4
159177,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.9175151587,Canasta 4
159177,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.9175151587,Canasta 4
159177,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.9175151587,Canasta 4
155041,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 233.625
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5097578764,Canasta 2
152120,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 2500.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5555379391,Canasta 2
153602,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 2933.5
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6033079028,Canasta 2
153603,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 2250.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6557904482,Canasta 2
159835,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1966.5
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.237117067,Canasta 1
154767,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 3300.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.371632576,Canasta 1
154975,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 5450.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.3448016942,Canasta 1
157530,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8918529153,Canasta 4
157530,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8918529153,Canasta 4
157530,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8918529153,Canasta 4
157530,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8918529153,Canasta 4
157534,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.7596260905,Canasta 3
157534,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.7596260905,Canasta 3
157348,"Tasa anual sugerida es de 147% con rentabilidad: 61.36% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.59% y pagando 747.41",10000,100,147,0.9713969231,Canasta 6
157348,"Tasa anual sugerida es de 147% con rentabilidad: 60.07% y pagando 731.88
Tasa anual mínima posible es de 105% con rentabilidad: 40.52% y pagando 676.21",9000,105,147,0.9713969231,Canasta 6
157348,"Tasa anual sugerida es de 147% con rentabilidad: 58.45% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.59% y pagando 605.30",8000,105,147,0.9713969231,Canasta 6
157348,"Tasa anual sugerida es de 147% con rentabilidad: 56.37% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.03% y pagando 533.34",7000,110,147,0.9713969231,Canasta 6
157348,"Tasa anual sugerida es de 147% con rentabilidad: 53.60% y pagando 487.92
Tasa anual mínima posible es de 117% con rentabilidad: 40.29% y pagando 462.74",6000,117,147,0.9713969231,Canasta 6
157348,"Tasa anual sugerida es de 147% con rentabilidad: 49.73% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.23% y pagando 391.64",5000,127,147,0.9713969231,Canasta 6
156738,"Tasa anual sugerida es de 147% con rentabilidad: 54.45% y pagando 813.20
Tasa anual mínima posible es de 115% con rentabilidad: 40.29% y pagando 768.56",10000,115,147,0.9440504909,Canasta 5
156738,"Tasa anual sugerida es de 147% con rentabilidad: 53.16% y pagando 731.88
Tasa anual mínima posible es de 117% con rentabilidad: 40.26% y pagando 695.31",9000,117,147,0.9440504909,Canasta 5
156738,"Tasa anual sugerida es de 147% con rentabilidad: 51.54% y pagando 650.56
Tasa anual mínima posible es de 122% con rentabilidad: 40.36% y pagando 622.33",8000,122,147,0.9440504909,Canasta 5
156738,"Tasa anual sugerida es de 147% con rentabilidad: 49.47% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.42% y pagando 549.25",7000,127,147,0.9440504909,Canasta 5
156738,"Tasa anual sugerida es de 147% con rentabilidad: 46.70% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.20% y pagando 475.64",6000,132,147,0.9440504909,Canasta 5
156738,"Tasa anual sugerida es de 147% con rentabilidad: 42.82% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.21% y pagando 402.49",5000,142,147,0.9440504909,Canasta 5
156802,"Tasa anual sugerida es de 147% con rentabilidad: 54.45% y pagando 813.20
Tasa anual mínima posible es de 115% con rentabilidad: 40.29% y pagando 768.56",10000,115,147,0.9672589898,Canasta 5
156802,"Tasa anual sugerida es de 147% con rentabilidad: 53.16% y pagando 731.88
Tasa anual mínima posible es de 117% con rentabilidad: 40.26% y pagando 695.31",9000,117,147,0.9672589898,Canasta 5
156802,"Tasa anual sugerida es de 147% con rentabilidad: 51.54% y pagando 650.56
Tasa anual mínima posible es de 122% con rentabilidad: 40.36% y pagando 622.33",8000,122,147,0.9672589898,Canasta 5
156802,"Tasa anual sugerida es de 147% con rentabilidad: 49.47% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.42% y pagando 549.25",7000,127,147,0.9672589898,Canasta 5
156802,"Tasa anual sugerida es de 147% con rentabilidad: 46.70% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.20% y pagando 475.64",6000,132,147,0.9672589898,Canasta 5
156802,"Tasa anual sugerida es de 147% con rentabilidad: 42.82% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.21% y pagando 402.49",5000,142,147,0.9672589898,Canasta 5
157609,"Tasa anual sugerida es de 142% con rentabilidad: 43.90% y pagando 724.48
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,142,0.8435639143,Canasta 4
157609,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8435639143,Canasta 4
157609,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8435639143,Canasta 4
158860,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 650.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.265263021,Canasta 1
158865,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 900.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5325133801,Canasta 2
158867,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 900.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6308184266,Canasta 2
159058,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 400.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.3247725964,Canasta 1
154076,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 3332.5
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7033512592,Canasta 2
158847,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1125.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.55915308,Canasta 2
159061,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1100.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.1721555442,Canasta 1
